,Protein IDs,Fasta headers,diff,Intensity Pynd_5FC_Ub,Intensity Control_Ub
2398,['YNL186W'],"['>YNL186W UBP10 SGDID:S000005130, Chr XIV from 289498-291876, Genome Release 64-2-1, Verified ORF, Ubiquitin-specific protease, deubiquitinates Ub-protein moieties', 'interacts with proteins that function in rRNA production and ribosome biogenesis', 'stabilize']",-2.2928819791563555,18.474529838906562,20.767411818062918
1273,['YGR281W'],"['>YGR281W YOR1 SGDID:S000003513, Chr VII from 1052824-1057257, Genome Release 64-2-1, Verified ORF, Plasma membrane ATP-binding cassette (ABC) transporter', 'multidrug transporter mediates export of many different organic anions including oligomycin', 'homolog']",-2.2833937315659973,17.558017051384198,19.841410782950195
1612,['YJR025C'],"['>YJR025C BNA1 SGDID:S000003786, Chr X from 471671-471138, Genome Release 64-2-1, reverse complement, Verified ORF, 3-hydroxyanthranilic acid dioxygenase', 'required for the de novo biosynthesis of NAD from tryptophan via kynurenine', 'expression regulated by']",-2.2832535823196345,18.77191497289634,21.055168555215975
2099,['YML048W'],"['>YML048W GSF2 SGDID:S000004511, Chr XIII from 178426-179637, Genome Release 64-2-1, Verified ORF, Endoplasmic reticulum (ER) localized integral membrane protein', 'may promote secretion of certain hexose transporters, including Gal2p', 'involved in glucose-de']",-2.268413524839101,20.533835396146287,22.802248920985388
841,"['YEL034W', 'YJR047C']","['>YEL034W HYP2 SGDID:S000000760, Chr V from 85676-86149, Genome Release 64-2-1, Verified ORF, Translation elongation factor eIF-5A', 'required for translation of proteins containing polyproline stretches, including Bni1p, and this leads to a requirement for']",-2.2387611687374402,25.217858327458273,27.456619496195714
1308,['YHR018C'],"['>YHR018C ARG4 SGDID:S000001060, Chr VIII from 141402-140011, Genome Release 64-2-1, reverse complement, Verified ORF, Argininosuccinate lyase', 'catalyzes the final step in the arginine biosynthesis pathway']",-2.231365399525494,21.58724096121788,23.818606360743374
1911,['YLR109W'],"['>YLR109W AHP1 SGDID:S000004099, Chr XII from 368781-369311, Genome Release 64-2-1, Verified ORF, Thiol-specific peroxiredoxin', 'reduces hydroperoxides to protect against oxidative damage', 'function in vivo requires covalent conjugation to Urm1p']",-2.222163508419669,25.58757862049539,27.809742128915058
2032,['YLR370C'],"['>YLR370C ARC18 SGDID:S000004362, Chr XII from 862254-861718, Genome Release 64-2-1, reverse complement, Verified ORF, Subunit of the ARP2/3 complex', 'ARP2/3 is required for the motility and integrity of cortical actin patches']",-2.214974284546834,19.13300169374091,21.347975978287742
1764,['YKL182W'],"['>YKL182W FAS1 SGDID:S000001665, Chr XI from 100671-106826, Genome Release 64-2-1, Verified ORF, Beta subunit of fatty acid synthetase', 'complex catalyzes the synthesis of long-chain saturated fatty acids', 'contains acetyltransacylase, dehydratase, enoyl red']",-2.21128643924715,26.509163562088315,28.720450001335465
619,['YDR099W'],"['>YDR099W BMH2 SGDID:S000002506, Chr IV from 653607-654428, Genome Release 64-2-1, Verified ORF, 14-3-3 protein, minor isoform', 'controls proteome at post-transcriptional level, binds proteins and DNA, involved in regulation of many processes including exoc']",-2.1893181356482856,20.50784882694553,22.697166962593815
2079,['YML001W'],"['>YML001W YPT7 SGDID:S000004460, Chr XIII from 267174-267800, Genome Release 64-2-1, Verified ORF, Rab family GTPase', 'GTP-binding protein of the rab family', 'required for homotypic fusion event in vacuole inheritance, for endosome-endosome fusion', 'interacts']",-2.1739109797944742,21.32690561939688,23.500816599191353
1932,['YLR172C'],"['>YLR172C DPH5 SGDID:S000004162, Chr XII from 502162-501260, Genome Release 64-2-1, reverse complement, Verified ORF, Methyltransferase required for synthesis of diphthamide', 'diphthamide is a modified histidine residue of translation elongation factor 2 (E']",-2.1673401455895664,17.012471776885956,19.179811922475523
1165,['YGR082W'],"['>YGR082W TOM20 SGDID:S000003314, Chr VII from 644044-644595, Genome Release 64-2-1, Verified ORF, Component of the TOM (translocase of outer membrane) complex', 'responsible for recognition and initial import steps for all mitochondrially directed proteins', '']",-2.165164540785785,19.409059396427892,21.574223937213677
2638,['YOR127W'],"['>YOR127W RGA1 SGDID:S000005653, Chr XV from 561170-564193, Genome Release 64-2-1, Verified ORF, GTPase-activating protein for polarity-establishment protein Cdc42p', 'implicated in control of septin organization, pheromone response, and haploid invasive gro']",-2.1628497483821185,20.672798233097133,22.83564798147925
2824,['YPL145C'],"['>YPL145C KES1 SGDID:S000006066, Chr XVI from 279699-278395, Genome Release 64-2-1, reverse complement, Verified ORF, One of seven members of the yeast oxysterol binding protein family', 'involved in negative regulation of Sec14p-dependent Golgi complex secr']",-2.141764723871372,22.114038407723335,24.255803131594707
2932,['YPR103W'],"['>YPR103W PRE2 SGDID:S000006307, Chr XVI from 732349-733212, Genome Release 64-2-1, Verified ORF, Beta 5 subunit of the 20S proteasome', 'responsible for the chymotryptic activity of the proteasome']",-2.1156396273783002,17.782639947028574,19.898279574406875
2124,['YML086C'],"['>YML086C ALO1 SGDID:S000004551, Chr XIII from 97371-95791, Genome Release 64-2-1, reverse complement, Verified ORF, D-Arabinono-1,4-lactone oxidase', 'catalyzes the final step in biosynthesis of dehydro-D-arabinono-1,4-lactone, which is protective against o']",-2.104905900854284,20.786840726048773,22.891746626903057
250,['YBR034C'],"['>YBR034C HMT1 SGDID:S000000238, Chr II from 305976-304930, Genome Release 64-2-1, reverse complement, Verified ORF, Nuclear SAM-dependent mono- and asymmetric methyltransferase', 'modifies hnRNPs, including Npl3p and Hrp1p, affecting their activity and nucl']",-2.102441208725036,19.398618452557855,21.50105966128289
2570,['YOL151W'],"['>YOL151W GRE2 SGDID:S000005511, Chr XV from 43694-44722, Genome Release 64-2-1, Verified ORF, 3-methylbutanal reductase and NADPH-dependent methylglyoxal reductase', 'stress induced (osmotic, ionic, oxidative, heat shock and heavy metals)', 'regulated by the']",-2.097156497265452,18.416871731619484,20.514028228884936
893,['YER055C'],"['>YER055C HIS1 SGDID:S000000857, Chr V from 265785-264892, Genome Release 64-2-1, reverse complement, Verified ORF, ATP phosphoribosyltransferase', 'a hexameric enzyme, catalyzes the first step in histidine biosynthesis', 'mutations cause histidine auxotrophy']",-2.0889972961213985,20.194001726955523,22.282999023076922
2301,['YNL014W'],"['>YNL014W HEF3 SGDID:S000004959, Chr XIV from 606319-609453, Genome Release 64-2-1, Verified ORF, Translational elongation factor EF-3', 'member of the ABC superfamily', 'stimulates EF-1 alpha-dependent binding of aminoacyl-tRNA by the ribosome', 'normally expre']",-2.0851518044036403,23.491916690290495,25.577068494694135
807,['YDR500C'],"['>YDR500C RPL37B SGDID:S000002908, Chr IV from 1450457-1450198,1450853-1450847, Genome Release 64-2-1, reverse complement, Verified ORF, Ribosomal 60S subunit protein L37B', 'protein abundance increases in response to DNA replication stress', 'homologous to ma']",-2.084439778787516,23.93319068897386,26.017630467761375
913,['YER086W'],"['>YER086W ILV1 SGDID:S000000888, Chr V from 328477-330207, Genome Release 64-2-1, Verified ORF, Threonine deaminase, catalyzes first step in isoleucine biosynthesis', 'expression is under general amino acid control', 'ILV1 locus exhibits highly positioned nucl']",-2.084411141598494,23.148488995181054,25.23290013677955
921,['YER094C'],"['>YER094C PUP3 SGDID:S000000896, Chr V from 349346-348729, Genome Release 64-2-1, reverse complement, Verified ORF, Beta 3 subunit of the 20S proteasome', 'involved in ubiquitin-dependent catabolism', 'human homolog is subunit C10']",-2.077135876993104,19.775488113553404,21.85262399054651
694,['YDR238C'],"['>YDR238C SEC26 SGDID:S000002646, Chr IV from 940816-937895, Genome Release 64-2-1, reverse complement, Verified ORF, Essential beta-coat protein of the COPI coatomer', 'involved in ER-to-Golgi protein trafficking and maintenance of normal ER morphology', 'sha']",-2.053534402273552,21.564534694233842,23.618069096507394
971,['YFL004W'],"['>YFL004W VTC2 SGDID:S000001890, Chr VI from 131810-134296, Genome Release 64-2-1, Verified ORF, Subunit of vacuolar transporter chaperone (VTC) complex', 'involved in membrane trafficking, vacuolar polyphosphate accumulation, microautophagy and non-autophag']",-2.0359118429695684,19.758802269344006,21.794714112313574
580,['YDR023W'],"['>YDR023W SES1 SGDID:S000002430, Chr IV from 489508-490896, Genome Release 64-2-1, Verified ORF, Cytosolic seryl-tRNA synthetase', 'class II aminoacyl-tRNA synthetase that aminoacylates tRNA(Ser), displays tRNA-dependent amino acid recognition which enhances']",-2.0283344167933173,25.06874417057221,27.097078587365527
1631,['YJR068W'],"['>YJR068W RFC2 SGDID:S000003829, Chr X from 567643-568704, Genome Release 64-2-1, Verified ORF, Subunit of heteropentameric Replication factor C (RF-C)', 'RF-C is a DNA binding protein and ATPase that acts as a clamp loader of the proliferating cell nuclear']",-2.0237230358240943,18.91762265511161,20.941345690935705
1652,['YJR104C'],"['>YJR104C SOD1 SGDID:S000003865, Chr X from 623014-622550, Genome Release 64-2-1, reverse complement, Verified ORF, Cytosolic copper-zinc superoxide dismutase', 'detoxifies superoxide', 'stabilizes Yck1p and Yck2p kinases in glucose to repress respiration', 'pho']",-2.0183003217629576,25.71578461268244,27.7340849344454
241,['YBR011C'],"['>YBR011C IPP1 SGDID:S000000215, Chr II from 257975-257112, Genome Release 64-2-1, reverse complement, Verified ORF, Cytoplasmic inorganic pyrophosphatase (PPase)', 'homodimer that catalyzes the rapid exchange of oxygens from Pi with water, highly expressed']",-2.004792580483027,26.359526657776314,28.36431923825934
1427,['YIL043C'],"['>YIL043C CBR1 SGDID:S000001305, Chr IX from 274926-274072, Genome Release 64-2-1, reverse complement, Verified ORF, Microsomal cytochrome b reductase', 'not essential for viability', 'also detected in mitochondria', 'mutation in conserved NADH binding domain of']",-2.0008896067814987,21.476647331647968,23.477536938429466
